MasterCatalogName,ProductCode,VariationCode,Enabled,ExtraPrice,FixedListPrice,FixedSalePrice,FixedMSRP,DeltaMSRP,FixedWeight,ExtraWeight,ExtraCost,FulfillmentTypes,MfgPartNo,UPC,DistPartNo,sleeping-bag-shape,sleeping-capacity,fits-up-to,length,lens-color,sock-height,material,frame-color,meat,gear-capacity,temperature-rating,gender,brand-colors,hat-style,number-of-exterior-pockets,shirt-size,shirt-style,inseam-in.-,shoe-size,fabric-type,faset-color,size,pant-rise,pant-size,metal-type,attribut-bd,finish,service,service-hours,width,herb-size,gift-card-amount,size-families,skate-size,skate-width,hand,flex,pattern,fertilizer-size,marketplace-vendor,clear-glaze-size,hair-color,backpack-size,distributor-demo,shoe-color,shoe-width,texture,wheel-size,shade,sample,lift-ticket-age,number-of-students,billing-frequency,rug-color,frame-type
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,Mahogany,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,Mahogany,Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,Mahogany,Medium,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,Mahogany,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,Mahogany,Slim,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,Hazel,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,Hazel,Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,Hazel,Medium,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,Hazel,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,Hazel,Slim,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,Caspian,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,Caspian,Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,Caspian,Medium,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,Caspian,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,Caspian,Slim,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,Medium,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,Slim,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Venice,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Venice,Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Venice,Medium,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Venice,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Venice,Slim,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Matte-Black,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Matte-Black,Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Matte-Black,Medium,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Matte-Black,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Matte-Black,Slim,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Mahogany,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Mahogany,Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Mahogany,Medium,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Mahogany,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Mahogany,Slim,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Hazel,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Hazel,Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Hazel,Medium,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Hazel,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Hazel,Slim,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Caspian,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Caspian,Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Caspian,Medium,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Caspian,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Caspian,Slim,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,Medium,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,Slim,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Venice,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Venice,Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Venice,Medium,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Venice,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Venice,Slim,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Matte-Black,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Matte-Black,Wide,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Matte-Black,Medium,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Matte-Black,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Matte-Black,Slim,,,,,,,,,
Mystic Outdoors Master,3762,3762-50,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Mahogany,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,3762-49,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Mahogany,Wide,,,,,,,,,
Mystic Outdoors Master,3762,3762-48,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Mahogany,Medium,,,,,,,,,
Mystic Outdoors Master,3762,3762-47,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Mahogany,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,3762-46,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Mahogany,Slim,,,,,,,,,
Mystic Outdoors Master,3762,3762-45,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Hazel,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,3762-44,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Hazel,Wide,,,,,,,,,
Mystic Outdoors Master,3762,3762-43,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Hazel,Medium,,,,,,,,,
Mystic Outdoors Master,3762,3762-42,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Hazel,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,3762-41,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Hazel,Slim,,,,,,,,,
Mystic Outdoors Master,3762,3762-40,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Caspian,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,3762-39,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Caspian,Wide,,,,,,,,,
Mystic Outdoors Master,3762,3762-38,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Caspian,Medium,,,,,,,,,
Mystic Outdoors Master,3762,3762-37,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Caspian,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,3762-36,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Caspian,Slim,,,,,,,,,
Mystic Outdoors Master,3762,3762-35,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,3762-34,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,Wide,,,,,,,,,
Mystic Outdoors Master,3762,3762-33,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,Medium,,,,,,,,,
Mystic Outdoors Master,3762,3762-32,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,3762-31,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,Slim,,,,,,,,,
Mystic Outdoors Master,3762,3762-30,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Venice,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,3762-29,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Venice,Wide,,,,,,,,,
Mystic Outdoors Master,3762,3762-28,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Venice,Medium,,,,,,,,,
Mystic Outdoors Master,3762,3762-27,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Venice,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,3762-26,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Venice,Slim,,,,,,,,,
Mystic Outdoors Master,3762,3762-25,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Matte-Black,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,3762-24,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Matte-Black,Wide,,,,,,,,,
Mystic Outdoors Master,3762,3762-23,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Matte-Black,Medium,,,,,,,,,
Mystic Outdoors Master,3762,3762-22,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Matte-Black,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,3762-21,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Matte-Black,Slim,,,,,,,,,
Mystic Outdoors Master,3762,3762-20,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Mahogany,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,3762-19,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Mahogany,Wide,,,,,,,,,
Mystic Outdoors Master,3762,3762-18,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Mahogany,Medium,,,,,,,,,
Mystic Outdoors Master,3762,3762-17,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Mahogany,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,3762-16,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Mahogany,Slim,,,,,,,,,
Mystic Outdoors Master,3762,3762-15,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Hazel,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,3762-14,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Hazel,Wide,,,,,,,,,
Mystic Outdoors Master,3762,3762-13,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Hazel,Medium,,,,,,,,,
Mystic Outdoors Master,3762,3762-12,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Hazel,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,3762-11,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Hazel,Slim,,,,,,,,,
Mystic Outdoors Master,3762,3762-10,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Caspian,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,3762-9,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Caspian,Wide,,,,,,,,,
Mystic Outdoors Master,3762,3762-8,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Caspian,Medium,,,,,,,,,
Mystic Outdoors Master,3762,3762-7,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Caspian,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,3762-6,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Caspian,Slim,,,,,,,,,
Mystic Outdoors Master,3762,3762-5,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3762,3762-4,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,Wide,,,,,,,,,
Mystic Outdoors Master,3762,3762-3,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,Medium,,,,,,,,,
Mystic Outdoors Master,3762,3762-2,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,Narrow,,,,,,,,,
Mystic Outdoors Master,3762,3762-1,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,Slim,,,,,,,,,
Mystic Outdoors Master,3759,3759-90,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,Gravity,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3759,3759-89,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,Gravity,Wide,,,,,,,,,
Mystic Outdoors Master,3759,3759-88,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,Gravity,Medium,,,,,,,,,
Mystic Outdoors Master,3759,3759-87,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,Gravity,Narrow,,,,,,,,,
Mystic Outdoors Master,3759,3759-86,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,Gravity,Slim,,,,,,,,,
Mystic Outdoors Master,3759,3759-85,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,Chalk,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3759,3759-84,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,Chalk,Wide,,,,,,,,,
Mystic Outdoors Master,3759,3759-83,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,Chalk,Medium,,,,,,,,,
Mystic Outdoors Master,3759,3759-82,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,Chalk,Narrow,,,,,,,,,
Mystic Outdoors Master,3759,3759-81,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,Chalk,Slim,,,,,,,,,
Mystic Outdoors Master,3759,3759-80,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,Gravity,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3759,3759-79,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,Gravity,Wide,,,,,,,,,
Mystic Outdoors Master,3759,3759-78,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,Gravity,Medium,,,,,,,,,
Mystic Outdoors Master,3759,3759-77,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,Gravity,Narrow,,,,,,,,,
Mystic Outdoors Master,3759,3759-76,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,Gravity,Slim,,,,,,,,,
Mystic Outdoors Master,3759,3759-75,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,Chalk,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3759,3759-74,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,Chalk,Wide,,,,,,,,,
Mystic Outdoors Master,3759,3759-73,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,Chalk,Medium,,,,,,,,,
Mystic Outdoors Master,3759,3759-72,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,Chalk,Narrow,,,,,,,,,
Mystic Outdoors Master,3759,3759-71,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,Chalk,Slim,,,,,,,,,
Mystic Outdoors Master,3759,3759-70,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,Gravity,Double-Wide,,,,,,,,,
Mystic Outdoors Master,3759,3759-69,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,Gravity,Wide,,,,,,,,,
Mystic Outdoors Master,3759,3759-68,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,Gravity,Medium,,,,,,,,,
